run,gen,alpha,mu,vol
1,21,864.95328,36.69,1129.2579884256684
1,21,455.371456,33.713,594.1066930665794
1,21,572.395407,6.843,672.2219674295194
1,21,753.139538,62.427,927.3568471851048
1,21,621.700501,46.349,782.5675518699782
1,21,929.800322,25.044,1221.0284040123618
1,21,679.771467,58.015,861.1040605532216
1,22,493.10018,53.3,635.592969370225
1,22,618.333755,57.111,769.9400920045002
1,22,568.973689,55.166,719.2202475656959
1,22,753.139538,62.427,927.3568471851048
1,22,531.219958,52.466,677.7437894498564
1,22,651.503559,56.394,799.716416723114
1,22,705.187546,58.923,876.9771374513484
1,22,595.373777,54.076,744.6676872356373
1,22,679.771467,58.015,861.1040605532216
1,22,800.391363,63.18,1036.9762075842345
1,22,602.282696,52.854,741.3328569298628
1,22,638.640768,54.827,802.4476762100351
1,22,653.37109,54.519,796.3216943801426
1,22,671.517173,56.411,853.4177893844086
1,22,606.968741,52.821,761.4950137627799
1,22,569.081809,51.21,719.54725195597
1,22,851.104577,41.389,1038.1662744670984
1,22,1019.986409,22.796,1167.3373430563938
1,22,644.282416,49.307,793.3329428050018
1,22,1002.978122,22.121,1337.812230483639
1,22,929.958036,24.256,1221.047625630269
1,22,571.93356,39.44,711.5506416314036
1,22,635.114193,46.297,790.4680016132947
1,22,493.142751,37.826,636.137925469174
1,22,597.96729,34.858,721.2115296451503
1,22,920.681682,16.651,1243.5889821308415
1,22,612.779484,9.118,753.2054788231941
1,22,709.952124,34.628,844.1154988097215
1,22,490.139154,24.288,652.5123027934739
1,22,582.141127,8.291,824.1026468031328
1,22,735.696442,40.959,945.0501305428177
1,22,670.561768,40.651,824.64781813125
1,23,493.10018,53.3,635.592969370225
1,23,618.333755,57.111,769.9400920045002
1,23,568.973689,55.166,719.2202475656959
1,23,753.139538,62.427,927.3568471851048
1,23,531.219958,52.466,677.7437894498564
1,23,651.503559,56.394,799.716416723114
1,23,705.187546,58.923,876.9771374513484
1,23,595.373777,54.076,744.6676872356373
1,23,679.771467,58.015,861.1040605532216
1,23,800.391363,63.18,1036.9762075842345
1,23,602.282696,52.854,741.3328569298628
1,23,638.640768,54.827,802.4476762100351
1,23,653.37109,54.519,796.3216943801426
1,23,671.517173,56.411,853.4177893844086
1,23,606.968741,52.821,761.4950137627799
1,23,569.081809,51.21,719.54725195597
1,23,736.185997,57.138,945.167604755321
1,23,592.893579,40.416,701.2424111315705
1,23,655.635927,50.804,816.8319536061927
1,23,679.755349,52.813,861.4674762081335
1,23,538.244281,22.546,667.9278067787113
1,23,493.077912,46.647,635.4560625837721
1,23,674.592043,8.915,953.5145633047601
1,23,951.908509,36.384,1035.1271157845422
1,23,596.272177,44.11,737.4740064761734
1,23,1246.669833,4.509,1526.1953363542314
1,23,629.827233,53.87,778.6469365538883
1,23,705.889738,40.331,839.1504768988036
1,23,1196.141345,25.253,1454.8218888580955
1,23,676.547141,46.62,813.7281856196249
1,23,705.133732,47.145,877.0016981053177
1,23,702.0351,45.891,885.1443922018374
1,24,493.10018,53.3,635.592969370225
1,24,618.333755,57.111,769.9400920045002
1,24,568.973689,55.166,719.2202475656959
1,24,753.139538,62.427,927.3568471851048
1,24,531.219958,52.466,677.7437894498564
1,24,651.503559,56.394,799.716416723114
1,24,705.187546,58.923,876.9771374513484
1,24,595.373777,54.076,744.6676872356373
1,24,679.771467,58.015,861.1040605532216
1,24,800.391363,63.18,1036.9762075842345
1,24,602.282696,52.854,741.3328569298628
1,24,638.640768,54.827,802.4476762100351
1,24,653.37109,54.519,796.3216943801426
1,24,671.517173,56.411,853.4177893844086
1,24,629.827233,53.87,778.6469365538883
1,24,606.968741,52.821,761.4950137627799
1,24,638.679552,55.188,802.5180927270875
1,24,796.758674,37.227,1009.5543803186056
1,24,597.548132,44.473,721.4062708834228
1,24,733.46882,4.613,905.3470536092728
1,24,759.447321,11.252,851.8202516326141
1,24,679.70925,42.586,850.9589718889722
1,24,739.929507,45.071,876.0932743992727
1,24,825.391549,56.184,1061.0006111886453
1,24,803.561786,54.558,992.7027448818234
1,24,569.081809,51.21,719.54725195597
1,24,673.121277,21.026,867.6863937248972
1,24,536.526464,24.82,662.6153515520232
1,24,630.190581,51.66,778.5514209400013
1,24,455.117999,31.995,593.9922508541631
1,24,417.356363,29.935,552.5233510871545
1,24,756.823303,21.721,1053.9849240604485
1,25,493.10018,53.3,635.592969370225
1,25,618.333755,57.111,769.9400920045002
1,25,568.973689,55.166,719.2202475656959
1,25,753.139538,62.427,927.3568471851048
1,25,531.219958,52.466,677.7437894498564
1,25,651.503559,56.394,799.716416723114
1,25,705.187546,58.923,876.9771374513484
1,25,595.373777,54.076,744.6676872356373
1,25,679.771467,58.015,861.1040605532216
1,25,800.391363,63.18,1036.9762075842345
1,25,638.679552,55.188,802.5180927270875
1,25,602.282696,52.854,741.3328569298628
1,25,638.640768,54.827,802.4476762100351
1,25,653.37109,54.519,796.3216943801426
1,25,671.517173,56.411,853.4177893844086
1,25,629.827233,53.87,778.6469365538883
1,25,704.54843,53.794,872.2110805897386
1,25,666.605067,47.976,828.3476390301058
1,25,664.304222,55.36,816.8532110365417
1,25,569.081809,51.21,719.54725195597
1,25,583.621785,41.104,728.2591818523681
1,25,695.85174,47.787,837.7530571941206
1,25,630.190581,51.66,778.5514209400013
1,25,579.104341,44.978,731.9155704097534
1,25,417.355836,32.227,552.4205864158191
1,25,872.244758,20.555,991.0676461976951
1,25,701.917668,38.34,884.8691020421388
1,25,870.357507,16.331,1123.4578001517
1,25,602.331468,48.665,741.444814780525
1,25,679.755349,52.813,861.4674762081335
1,25,595.199835,48.101,744.9156754265466
1,25,648.587916,2.337,807.9795572034866
1,26,493.10018,53.3,635.592969370225
1,26,618.333755,57.111,769.9400920045002
1,26,568.973689,55.166,719.2202475656959
1,26,753.139538,62.427,927.3568471851048
1,26,531.219958,52.466,677.7437894498564
1,26,651.503559,56.394,799.716416723114
1,26,705.187546,58.923,876.9771374513484
1,26,595.373777,54.076,744.6676872356373
1,26,679.771467,58.015,861.1040605532216
1,26,800.391363,63.18,1036.9762075842345
1,26,638.679552,55.188,802.5180927270875
1,26,602.282696,52.854,741.3328569298628
1,26,664.304222,55.36,816.8532110365417
1,26,638.640768,54.827,802.4476762100351
1,26,653.37109,54.519,796.3216943801426
1,26,671.517173,56.411,853.4177893844086
1,26,901.790807,11.971,1142.6376692026927
1,26,537.948511,15.516,692.7225288222186
1,26,828.153642,28.717,952.6309691838098
1,26,648.523326,2.108,806.8881249870568
1,26,630.197041,48.32,778.6827205321525
1,26,986.414335,29.85,1097.6531509952304
1,26,583.737305,41.399,728.0609442328439
1,26,679.755349,52.813,861.4674762081335
1,26,533.028826,42.541,671.3414583784044
1,26,351.448469,15.731,452.57769287537707
1,26,671.407119,41.146,853.3397971060843
1,26,630.190581,51.66,778.5514209400013
1,26,635.534965,44.277,789.4563442902955
1,26,921.443126,36.355,1113.4005118755522
1,26,991.575795,33.587,1229.606362087457
1,26,733.858643,26.696,926.1604323309989
1,27,493.10018,53.3,635.592969370225
1,27,618.333755,57.111,769.9400920045002
1,27,568.973689,55.166,719.2202475656959
1,27,753.139538,62.427,927.3568471851048
1,27,531.219958,52.466,677.7437894498564
1,27,651.503559,56.394,799.716416723114
1,27,705.187546,58.923,876.9771374513484
1,27,595.373777,54.076,744.6676872356373
1,27,679.771467,58.015,861.1040605532216
1,27,800.391363,63.18,1036.9762075842345
1,27,638.679552,55.188,802.5180927270875
1,27,602.282696,52.854,741.3328569298628
1,27,664.304222,55.36,816.8532110365417
1,27,638.640768,54.827,802.4476762100351
1,27,653.37109,54.519,796.3216943801426
1,27,671.517173,56.411,853.4177893844086
1,27,750.276872,27.923,942.9439394194953
1,27,620.992753,5.848,791.3268714661458
1,27,695.85174,47.787,837.7530571941206
1,27,629.574324,43.874,778.63643839193
1,27,701.917668,38.34,884.8691020421388
1,27,655.635927,50.804,816.8319536061927
1,27,594.356594,11.295,783.6155694778698
1,27,808.639538,33.64,978.4001582859897
1,27,865.28707,41.716,1129.270229657775
1,27,606.997021,49.899,761.593344141266
1,27,699.818555,31.269,831.3467246769649
1,27,592.893579,40.416,701.2424111315705
1,27,623.588933,53.683,773.570514171095
1,27,635.368548,2.562,847.1420713884435
1,27,656.602983,54.206,828.9987722902249
1,27,417.356363,29.935,552.5233510871545
1,28,493.10018,53.3,635.592969370225
1,28,618.333755,57.111,769.9400920045002
1,28,568.973689,55.166,719.2202475656959
1,28,753.139538,62.427,927.3568471851048
1,28,531.219958,52.466,677.7437894498564
1,28,651.503559,56.394,799.716416723114
1,28,705.187546,58.923,876.9771374513484
1,28,595.373777,54.076,744.6676872356373
1,28,679.771467,58.015,861.1040605532216
1,28,800.391363,63.18,1036.9762075842345
1,28,638.679552,55.188,802.5180927270875
1,28,602.282696,52.854,741.3328569298628
1,28,664.304222,55.36,816.8532110365417
1,28,638.640768,54.827,802.4476762100351
1,28,653.37109,54.519,796.3216943801426
1,28,671.517173,56.411,853.4177893844086
1,28,765.292881,10.636,1019.3554654016856
1,28,901.737604,49.328,1108.036485236723
1,28,719.502099,15.24,957.0021062910298
1,28,825.391549,56.184,1061.0006111886453
1,28,918.556939,1.78,1125.0313427465721
1,28,659.900825,10.131,809.76663108599
1,28,691.407008,50.394,856.3871166639065
1,28,679.755349,52.813,861.4674762081335
1,28,569.081809,51.21,719.54725195597
1,28,670.382603,47.975,843.9356272627444
1,28,691.448426,51.68,877.9175239968831
1,28,1022.164038,20.828,1223.1859489028377
1,28,738.789051,16.52,916.1765297862448
1,28,999.682779,48.869,1223.7794567902483
1,28,624.57786,47.747,776.3357338598439
1,28,632.994521,41.133,793.8420194593314
1,29,493.10018,53.3,635.592969370225
1,29,618.333755,57.111,769.9400920045002
1,29,568.973689,55.166,719.2202475656959
1,29,753.139538,62.427,927.3568471851048
1,29,531.219958,52.466,677.7437894498564
1,29,651.503559,56.394,799.716416723114
1,29,705.187546,58.923,876.9771374513484
1,29,595.373777,54.076,744.6676872356373
1,29,679.771467,58.015,861.1040605532216
1,29,800.391363,63.18,1036.9762075842345
1,29,638.679552,55.188,802.5180927270875
1,29,602.282696,52.854,741.3328569298628
1,29,664.304222,55.36,816.8532110365417
1,29,638.640768,54.827,802.4476762100351
1,29,653.37109,54.519,796.3216943801426
1,29,671.517173,56.411,853.4177893844086
1,29,662.820698,45.322,860.0877961233978
1,29,614.540192,47.861,783.5643321535041
1,29,622.398759,52.978,763.5232219092367
1,29,778.286713,25.134,929.2289643663522
1,29,569.081809,51.21,719.54725195597
1,29,592.893579,40.416,701.2424111315705
1,29,598.37816,12.493,788.8339170052775
1,29,637.69483,4.898,750.2560956528581
1,29,660.622214,53.516,786.8754048104039
1,29,705.133732,47.145,877.0016981053177
1,29,999.963946,37.955,1223.5702423749406
1,29,635.534965,44.277,789.4563442902955
1,29,663.377338,27.37,804.691633494637
1,29,828.380234,29.291,952.7501824336398
1,29,618.749493,38.618,779.7690811557336
1,29,613.840475,53.818,774.1535188226587
1,30,493.10018,53.3,635.592969370225
1,30,618.333755,57.111,769.9400920045002
1,30,568.973689,55.166,719.2202475656959
1,30,753.139538,62.427,927.3568471851048
1,30,531.219958,52.466,677.7437894498564
1,30,651.503559,56.394,799.716416723114
1,30,705.187546,58.923,876.9771374513484
1,30,595.373777,54.076,744.6676872356373
1,30,679.771467,58.015,861.1040605532216
1,30,800.391363,63.18,1036.9762075842345
1,30,638.679552,55.188,802.5180927270875
1,30,602.282696,52.854,741.3328569298628
1,30,664.304222,55.36,816.8532110365417
1,30,638.640768,54.827,802.4476762100351
1,30,613.840475,53.818,774.1535188226587
1,30,653.37109,54.519,796.3216943801426
1,30,901.557879,50.743,1108.0891192807337
1,30,641.58519,60.229,799.0326328365326
1,30,630.668952,8.562,814.4214865763945
1,30,772.734806,40.772,994.8954908741894
1,30,670.382603,47.975,843.9356272627444
1,30,979.031842,27.198,1199.4832983309627
1,30,620.779881,52.353,787.0754520088569
1,30,739.929507,45.071,876.0932743992727
1,30,569.081809,51.21,719.54725195597
1,30,1015.769371,2.261,1148.6099979743617
1,30,597.591577,43.78,721.3119131923825
1,30,695.85174,47.787,837.7530571941206
1,30,630.197041,48.32,778.6827205321525
1,30,630.190581,51.66,778.5514209400013
1,30,676.31673,44.243,813.8667699856558
1,30,598.087047,11.673,739.0114465822855
1,31,641.58519,60.229,799.0326328365326
1,31,493.10018,53.3,635.592969370225
1,31,618.333755,57.111,769.9400920045002
1,31,568.973689,55.166,719.2202475656959
1,31,753.139538,62.427,927.3568471851048
1,31,531.219958,52.466,677.7437894498564
1,31,651.503559,56.394,799.716416723114
1,31,705.187546,58.923,876.9771374513484
1,31,595.373777,54.076,744.6676872356373
1,31,679.771467,58.015,861.1040605532216
1,31,800.391363,63.18,1036.9762075842345
1,31,638.679552,55.188,802.5180927270875
1,31,602.282696,52.854,741.3328569298628
1,31,664.304222,55.36,816.8532110365417
1,31,638.640768,54.827,802.4476762100351
1,31,613.840475,53.818,774.1535188226587
1,31,417.355836,32.227,552.4205864158191
1,31,671.517173,56.411,853.4177893844086
1,31,578.456839,20.364,641.1907619843427
1,31,530.990163,46.576,677.7540237775614
1,31,780.245867,45.056,950.3531760499362
1,31,645.079198,10.853,796.2628524681893
1,31,569.081809,51.21,719.54725195597
1,31,382.481996,7.954,485.8204600306102
1,31,975.93609,5.427,1350.6584564784912
1,31,635.534965,44.277,789.4563442902955
1,31,670.382603,47.975,843.9356272627444
1,31,740.207635,42.591,876.2146708765756
1,31,1017.883033,5.003,1138.440630030972
1,31,583.621785,41.104,728.2591818523681
1,31,731.788442,18.601,990.8741647508014
1,31,618.40926,47.308,769.8658421218872
1,32,641.58519,60.229,799.0326328365326
1,32,493.10018,53.3,635.592969370225
1,32,618.333755,57.111,769.9400920045002
1,32,568.973689,55.166,719.2202475656959
1,32,753.139538,62.427,927.3568471851048
1,32,531.219958,52.466,677.7437894498564
1,32,651.503559,56.394,799.716416723114
1,32,705.187546,58.923,876.9771374513484
1,32,595.373777,54.076,744.6676872356373
1,32,679.771467,58.015,861.1040605532216
1,32,800.391363,63.18,1036.9762075842345
1,32,638.679552,55.188,802.5180927270875
1,32,602.282696,52.854,741.3328569298628
1,32,664.304222,55.36,816.8532110365417
1,32,638.640768,54.827,802.4476762100351
1,32,613.840475,53.818,774.1535188226587
1,32,676.357238,55.193,836.6771729371823
1,32,592.893579,40.416,701.2424111315705
1,32,772.539905,18.991,887.1430801666393
1,32,688.188535,42.011,823.2183170230588
1,32,982.553857,19.017,1266.6000546230418
1,32,585.803689,39.412,738.5240736959113
1,32,733.533474,40.493,926.525295510083
1,32,578.336697,25.618,705.8917968099546
1,32,701.917668,38.34,884.8691020421388
1,32,585.429997,23.1,680.6822583451736
1,32,739.929507,45.071,876.0932743992727
1,32,656.930092,18.498,764.5020481335467
1,32,455.155671,42.173,593.9614851566864
1,32,606.933311,50.905,761.4131492667011
1,32,653.942736,4.417,825.7254965492683
1,32,633.783843,54.719,774.1468421470084
1,33,641.58519,60.229,799.0326328365326
1,33,493.10018,53.3,635.592969370225
1,33,618.333755,57.111,769.9400920045002
1,33,568.973689,55.166,719.2202475656959
1,33,753.139538,62.427,927.3568471851048
1,33,531.219958,52.466,677.7437894498564
1,33,651.503559,56.394,799.716416723114
1,33,705.187546,58.923,876.9771374513484
1,33,595.373777,54.076,744.6676872356373
1,33,679.771467,58.015,861.1040605532216
1,33,633.783843,54.719,774.1468421470084
1,33,800.391363,63.18,1036.9762075842345
1,33,638.679552,55.188,802.5180927270875
1,33,602.282696,52.854,741.3328569298628
1,33,664.304222,55.36,816.8532110365417
1,33,638.640768,54.827,802.4476762100351
1,33,569.081809,51.21,719.54725195597
1,33,646.394774,34.048,797.8752063528038
1,33,679.755349,52.813,861.4674762081335
1,33,493.077912,46.647,635.4560625837721
1,33,615.111801,24.672,794.7617027558189
1,33,565.810426,17.431,688.8623399528784
1,33,803.561786,54.558,992.7027448818234
1,33,683.421036,25.339,806.6433427637885
1,33,583.45995,28.801,661.1395331949859
1,33,635.534965,44.277,789.4563442902955
1,33,663.715078,27.083,804.417212022457
1,33,727.347871,30.931,886.5230596006833
1,33,829.045012,22.073,954.5762011325551
1,33,632.437296,21.661,812.2948595660683
1,33,670.382603,47.975,843.9356272627444
1,33,752.724765,57.649,960.9246308134325
1,34,641.58519,60.229,799.0326328365326
1,34,493.10018,53.3,635.592969370225
1,34,618.333755,57.111,769.9400920045002
1,34,568.973689,55.166,719.2202475656959
1,34,753.139538,62.427,927.3568471851048
1,34,531.219958,52.466,677.7437894498564
1,34,651.503559,56.394,799.716416723114
1,34,705.187546,58.923,876.9771374513484
1,34,595.373777,54.076,744.6676872356373
1,34,679.771467,58.015,861.1040605532216
1,34,633.783843,54.719,774.1468421470084
1,34,800.391363,63.18,1036.9762075842345
1,34,638.679552,55.188,802.5180927270875
1,34,602.282696,52.854,741.3328569298628
1,34,664.304222,55.36,816.8532110365417
1,34,638.640768,54.827,802.4476762100351
1,34,701.910001,50.094,885.327754260582
1,34,701.917668,38.34,884.8691020421388
1,34,704.54843,53.794,872.2110805897386
1,34,850.303865,13.143,1061.4421729478854
1,34,569.081809,51.21,719.54725195597
1,34,455.155671,42.173,593.9614851566864
1,34,589.192664,58.239,742.4822099733713
1,34,583.737305,41.399,728.0609442328439
1,34,493.077912,46.647,635.4560625837721
1,34,660.622214,53.516,786.8754048104039
1,34,688.55189,54.29,850.575206799559
1,34,889.622411,14.027,1019.5545179505924
1,34,606.929311,47.257,761.7641035610758
1,34,635.534965,44.277,789.4563442902955
1,34,852.757179,9.533,1033.8907283591525
1,34,1177.82108,28.516,1289.6291410911147
1,35,589.192664,58.239,742.4822099733713
1,35,641.58519,60.229,799.0326328365326
1,35,493.10018,53.3,635.592969370225
1,35,618.333755,57.111,769.9400920045002
1,35,568.973689,55.166,719.2202475656959
1,35,753.139538,62.427,927.3568471851048
1,35,531.219958,52.466,677.7437894498564
1,35,651.503559,56.394,799.716416723114
1,35,705.187546,58.923,876.9771374513484
1,35,595.373777,54.076,744.6676872356373
1,35,679.771467,58.015,861.1040605532216
1,35,633.783843,54.719,774.1468421470084
1,35,800.391363,63.18,1036.9762075842345
1,35,638.679552,55.188,802.5180927270875
1,35,602.282696,52.854,741.3328569298628
1,35,664.304222,55.36,816.8532110365417
1,35,664.711568,38.711,806.2036970031517
1,35,455.117999,31.995,593.9922508541631
1,35,569.335162,10.172,728.7519253219663
1,35,654.910199,18.306,874.7708548038606
1,35,945.231175,32.035,1167.852009740111
1,35,825.391549,56.184,1061.0006111886453
1,35,569.081809,51.21,719.54725195597
1,35,577.663313,39.899,725.1073011502365
1,35,595.199835,48.101,744.9156754265466
1,35,1043.854779,29.578,1360.960357017251
1,35,814.745514,36.033,988.2340329750134
1,35,872.300664,14.222,1138.7897956262332
1,35,500.958787,17.219,649.670658644153
1,35,668.286683,16.458,837.2734491346378
1,35,895.677154,23.603,1091.1906288316904
1,35,609.601642,11.918,748.3059377732687
1,36,589.192664,58.239,742.4822099733713
1,36,641.58519,60.229,799.0326328365326
1,36,493.10018,53.3,635.592969370225
1,36,618.333755,57.111,769.9400920045002
1,36,568.973689,55.166,719.2202475656959
1,36,753.139538,62.427,927.3568471851048
1,36,531.219958,52.466,677.7437894498564
1,36,651.503559,56.394,799.716416723114
1,36,705.187546,58.923,876.9771374513484
1,36,595.373777,54.076,744.6676872356373
1,36,679.771467,58.015,861.1040605532216
1,36,633.783843,54.719,774.1468421470084
1,36,800.391363,63.18,1036.9762075842345
1,36,638.679552,55.188,802.5180927270875
1,36,602.282696,52.854,741.3328569298628
1,36,664.304222,55.36,816.8532110365417
1,36,641.614128,43.945,799.239345700705
1,36,1438.884405,57.973,1825.0995515019636
1,36,569.081809,51.21,719.54725195597
1,36,705.133732,47.145,877.0016981053177
1,36,701.926873,41.723,885.0775149738206
1,36,710.90072,65.894,874.6752979687003
1,36,553.778486,35.416,705.3440812321443
1,36,638.640768,54.827,802.4476762100351
1,36,670.382603,47.975,843.9356272627444
1,36,752.724765,57.649,960.9246308134325
1,36,624.406657,14.222,758.4899136232692
1,36,593.953103,44.874,743.392020839934
1,36,518.371688,8.313,675.3985399172498
1,36,674.440455,19.389,813.5735137059022
1,36,655.635927,50.804,816.8319536061927
1,36,628.405081,9.385,770.7793590966357
1,37,710.90072,65.894,874.6752979687003
1,37,589.192664,58.239,742.4822099733713
1,37,641.58519,60.229,799.0326328365326
1,37,493.10018,53.3,635.592969370225
1,37,618.333755,57.111,769.9400920045002
1,37,568.973689,55.166,719.2202475656959
1,37,753.139538,62.427,927.3568471851048
1,37,531.219958,52.466,677.7437894498564
1,37,651.503559,56.394,799.716416723114
1,37,705.187546,58.923,876.9771374513484
1,37,595.373777,54.076,744.6676872356373
1,37,679.771467,58.015,861.1040605532216
1,37,633.783843,54.719,774.1468421470084
1,37,800.391363,63.18,1036.9762075842345
1,37,638.679552,55.188,802.5180927270875
1,37,602.282696,52.854,741.3328569298628
1,37,569.081809,51.21,719.54725195597
1,37,676.087653,49.746,843.1675310969188
1,37,595.199835,48.101,744.9156754265466
1,37,606.950528,50.273,761.6076868346139
1,37,641.995853,29.322,817.7854115778055
1,37,553.778486,35.416,705.3440812321443
1,37,655.639649,46.035,816.9887969958287
1,37,697.06786,24.799,872.4442064141191
1,37,676.476325,35.914,836.9181361266362
1,37,652.176535,36.683,796.1016279092843
1,37,903.470574,33.585,1096.5647764331889
1,37,895.417121,30.885,1161.4320546271215
1,37,569.405225,22.99,688.551310880517
1,37,652.339401,38.182,795.9472511611402
1,37,556.753474,51.086,705.5667044638349
1,37,704.346894,15.214,913.6343555331506
1,38,710.90072,65.894,874.6752979687003
1,38,589.192664,58.239,742.4822099733713
1,38,641.58519,60.229,799.0326328365326
1,38,493.10018,53.3,635.592969370225
1,38,618.333755,57.111,769.9400920045002
1,38,568.973689,55.166,719.2202475656959
1,38,753.139538,62.427,927.3568471851048
1,38,531.219958,52.466,677.7437894498564
1,38,651.503559,56.394,799.716416723114
1,38,705.187546,58.923,876.9771374513484
1,38,595.373777,54.076,744.6676872356373
1,38,679.771467,58.015,861.1040605532216
1,38,633.783843,54.719,774.1468421470084
1,38,800.391363,63.18,1036.9762075842345
1,38,638.679552,55.188,802.5180927270875
1,38,602.282696,52.854,741.3328569298628
1,38,655.635927,50.804,816.8319536061927
1,38,901.557879,50.743,1108.0891192807337
1,38,633.784856,54.426,774.2117100780058
1,38,635.260728,19.584,715.8708873771291
1,38,802.411154,18.222,986.2915829501048
1,38,1097.930709,30.73,1339.2834284187522
1,38,591.185768,54.156,733.2670213789934
1,38,784.000914,37.893,914.3199478355325
1,38,569.081809,51.21,719.54725195597
1,38,571.918646,38.955,711.7750507095764
1,38,657.487542,19.424,821.3222188676882
1,38,671.407119,41.146,853.3397971060843
1,38,612.431927,13.129,776.4780005474323
1,38,618.687777,51.747,762.5096829230774
1,38,610.666646,51.896,762.9708666879208
1,38,929.800322,25.044,1221.0284040123618
1,39,710.90072,65.894,874.6752979687003
1,39,589.192664,58.239,742.4822099733713
1,39,641.58519,60.229,799.0326328365326
1,39,493.10018,53.3,635.592969370225
1,39,618.333755,57.111,769.9400920045002
1,39,568.973689,55.166,719.2202475656959
1,39,753.139538,62.427,927.3568471851048
1,39,531.219958,52.466,677.7437894498564
1,39,591.185768,54.156,733.2670213789934
1,39,651.503559,56.394,799.716416723114
1,39,705.187546,58.923,876.9771374513484
1,39,595.373777,54.076,744.6676872356373
1,39,679.771467,58.015,861.1040605532216
1,39,633.783843,54.719,774.1468421470084
1,39,800.391363,63.18,1036.9762075842345
1,39,633.784856,54.426,774.2117100780058
1,39,753.806202,10.853,934.178568790461
1,39,699.323016,28.15,824.6681496510199
1,39,569.081809,51.21,719.54725195597
1,39,1763.182383,35.417,2126.2527282192127
1,39,802.117232,52.205,982.6282325970315
1,39,646.888052,47.222,805.2385708664978
1,39,606.914877,49.256,761.5158270563062
1,39,655.635927,50.804,816.8319536061927
1,39,742.836414,25.347,902.9160465025572
1,39,727.302257,44.4,897.3091363454008
1,39,477.962845,11.158,639.4857255059558
1,39,613.860322,42.662,772.5550492318351
1,39,999.713553,43.049,1223.793239765191
1,39,641.614128,43.945,799.239345700705
1,39,671.407119,41.146,853.3397971060843
1,39,1093.689307,46.797,1298.9702361500035
1,40,710.90072,65.894,874.6752979687003
1,40,589.192664,58.239,742.4822099733713
1,40,641.58519,60.229,799.0326328365326
1,40,493.10018,53.3,635.592969370225
1,40,618.333755,57.111,769.9400920045002
1,40,568.973689,55.166,719.2202475656959
1,40,753.139538,62.427,927.3568471851048
1,40,531.219958,52.466,677.7437894498564
1,40,591.185768,54.156,733.2670213789934
1,40,651.503559,56.394,799.716416723114
1,40,705.187546,58.923,876.9771374513484
1,40,595.373777,54.076,744.6676872356373
1,40,679.771467,58.015,861.1040605532216
1,40,633.783843,54.719,774.1468421470084
1,40,800.391363,63.18,1036.9762075842345
1,40,633.784856,54.426,774.2117100780058
1,40,803.561786,54.558,992.7027448818234
1,40,929.800322,25.044,1221.0284040123618
1,40,640.912048,40.867,787.2557680517642
1,40,518.487212,14.597,668.2185004295579
1,40,559.370165,48.78,677.5169292598335
1,40,589.115314,26.118,742.9135392543583
1,40,671.517173,56.411,853.4177893844086
1,40,627.041351,43.286,787.3862371185893
1,40,545.253257,35.06,691.3285961519141
1,40,784.109187,27.18,914.4731398116489
1,40,902.057707,19.043,1017.0073568147029
1,40,651.981626,19.163,725.7184825852755
1,40,591.038373,47.74,733.1845605731918
1,40,639.622878,41.153,798.485496168897
1,40,606.914877,49.256,761.5158270563062
1,40,745.590826,47.145,912.3222847918485
1,41,710.90072,65.894,874.6752979687003
1,41,589.192664,58.239,742.4822099733713
1,41,641.58519,60.229,799.0326328365326
1,41,493.10018,53.3,635.592969370225
1,41,618.333755,57.111,769.9400920045002
1,41,568.973689,55.166,719.2202475656959
1,41,753.139538,62.427,927.3568471851048
1,41,531.219958,52.466,677.7437894498564
1,41,591.185768,54.156,733.2670213789934
1,41,651.503559,56.394,799.716416723114
1,41,705.187546,58.923,876.9771374513484
1,41,595.373777,54.076,744.6676872356373
1,41,679.771467,58.015,861.1040605532216
1,41,633.783843,54.719,774.1468421470084
1,41,800.391363,63.18,1036.9762075842345
1,41,633.784856,54.426,774.2117100780058
1,41,984.670462,6.751,1176.2929834370236
1,41,676.476325,35.914,836.9181361266362
1,41,591.038373,47.74,733.1845605731918
1,41,569.081809,51.21,719.54725195597
1,41,844.668702,3.038,1014.1386306908288
1,41,493.077912,46.647,635.4560625837721
1,41,379.399577,21.539,510.94605754284447
1,41,630.594794,49.322,788.3587735566153
1,41,553.778486,35.416,705.3440812321443
1,41,634.143526,46.978,781.9788945587059
1,41,869.810463,26.175,1138.7762278528573
1,41,644.655201,44.409,782.4315389207392
1,41,655.639649,46.035,816.9887969958287
1,41,589.115314,26.118,742.9135392543583
1,41,757.985098,58.089,967.5963714680666
1,41,709.354216,8.574,884.862220821309
1,42,710.90072,65.894,874.6752979687003
1,42,589.192664,58.239,742.4822099733713
1,42,641.58519,60.229,799.0326328365326
1,42,493.10018,53.3,635.592969370225
1,42,618.333755,57.111,769.9400920045002
1,42,568.973689,55.166,719.2202475656959
1,42,753.139538,62.427,927.3568471851048
1,42,531.219958,52.466,677.7437894498564
1,42,591.185768,54.156,733.2670213789934
1,42,651.503559,56.394,799.716416723114
1,42,705.187546,58.923,876.9771374513484
1,42,595.373777,54.076,744.6676872356373
1,42,679.771467,58.015,861.1040605532216
1,42,633.783843,54.719,774.1468421470084
1,42,800.391363,63.18,1036.9762075842345
1,42,633.784856,54.426,774.2117100780058
1,42,569.081809,51.21,719.54725195597
1,42,639.725584,44.868,825.3518191570721
1,42,999.713553,43.049,1223.793239765191
